family,instance,formulation,solver,iteration,ub,lb,lp_obj,n_col,n_row,n_slk,added_col,removed_col,added_cut,removed_cut,col_committed,t_lp,t_pricing,t_separation,t_iter,t_acc
transportation,Birmingham,tree,copt-gpu,13,inf,210080.0,227690.0,8281,2471,1,898,590,100,46,True,23.631,0.106,0.03,24.002,54.129
transportation,Birmingham,tree,copt-gpu,14,inf,210080.0,219520.0,8590,2443,0,898,589,36,64,True,39.221,0.108,0.023,39.589,93.717
transportation,Birmingham,tree,copt-gpu,15,inf,210080.0,218560.0,8841,2401,0,898,647,36,78,True,39.538,0.1,0.025,39.904,133.621
transportation,Birmingham,tree,copt-gpu,16,inf,210080.0,217880.0,9002,2386,0,898,737,35,50,True,39.644,0.101,0.025,40.017,173.639
transportation,Birmingham,tree,copt-gpu,17,inf,211390.0,217420.0,9013,2321,0,898,887,20,85,True,39.746,0.099,0.025,40.123,213.761
transportation,Birmingham,tree,copt-gpu,18,inf,211740.0,217020.0,8768,2206,0,898,1143,14,129,True,31.102,0.1,0.026,31.47,245.231
transportation,Birmingham,tree,copt-gpu,19,inf,212080.0,216630.0,8504,2128,0,897,1161,28,106,True,20.53,0.099,0.025,20.883,266.114
transportation,Birmingham,tree,copt-gpu,20,inf,212630.0,216410.0,8356,2059,0,897,1045,5,74,True,12.887,0.103,0.023,13.233,279.347
transportation,Birmingham,tree,copt-gpu,21,inf,212760.0,216200.0,8363,2020,0,898,891,33,72,True,10.655,0.105,0.024,11.006,290.353
transportation,Birmingham,tree,copt-gpu,22,inf,212840.0,216060.0,8405,2020,0,898,856,31,31,True,10.299,0.102,0.024,10.642,300.995
transportation,Birmingham,tree,copt-gpu,23,inf,213060.0,215980.0,8406,1983,0,897,896,10,47,True,10.676,0.101,0.023,11.021,312.016
transportation,Birmingham,tree,copt-gpu,24,inf,213280.0,215910.0,8411,1942,0,898,893,11,52,True,10.011,0.101,0.023,10.355,322.371
transportation,Birmingham,tree,copt-gpu,25,inf,213280.0,215850.0,8435,1932,0,898,874,23,33,True,3.696,0.095,0.023,4.028,326.4
transportation,Birmingham,tree,copt-gpu,26,inf,213380.0,215800.0,8462,1914,0,896,869,20,38,True,3.651,0.096,0.024,3.984,330.384
transportation,Birmingham,tree,copt-gpu,27,inf,213410.0,215760.0,8483,1890,0,896,875,16,40,True,3.577,0.099,0.024,3.916,334.3
transportation,Birmingham,tree,copt-gpu,28,inf,213440.0,215730.0,8516,1878,0,895,862,16,28,True,3.466,0.098,0.025,3.799,338.099
transportation,Birmingham,tree,copt-gpu,29,inf,213470.0,215710.0,8504,1871,0,895,907,10,17,True,3.392,0.1,0.026,3.733,341.832
transportation,Birmingham,tree,copt-gpu,30,inf,213490.0,215690.0,8540,1855,0,895,859,8,24,True,3.294,0.102,0.023,3.635,345.467
transportation,Birmingham,tree,copt-gpu,31,inf,213530.0,215680.0,8484,1844,0,888,944,7,18,True,3.269,0.103,0.025,3.611,349.078
transportation,Birmingham,tree,copt-gpu,32,inf,213550.0,215670.0,8569,1833,0,888,803,9,20,True,3.257,0.097,0.024,3.588,352.665
transportation,Birmingham,tree,copt-gpu,33,inf,213550.0,215670.0,8601,1826,0,878,846,7,14,True,3.255,0.091,0.025,3.584,356.249
transportation,Birmingham,tree,copt-gpu,34,inf,213560.0,215660.0,8612,1818,0,869,858,6,14,True,3.234,0.093,0.024,3.563,359.812
transportation,Birmingham,tree,copt-gpu,35,inf,213570.0,215660.0,8616,1818,0,853,849,5,5,True,3.192,0.094,0.025,3.515,363.327
transportation,Birmingham,tree,copt-gpu,36,inf,213580.0,215650.0,8572,1810,0,823,867,4,12,True,3.199,0.095,0.024,3.524,366.851
transportation,Birmingham,tree,copt-gpu,37,215650.0,213590.0,215650.0,8558,1804,0,778,792,0,6,True,3.096,0.101,0.024,3.407,370.258
transportation,Birmingham,tree,copt-gpu,38,215650.0,213590.0,215650.0,8425,1799,0,701,834,5,10,True,3.101,0.1,0.024,3.419,373.677
transportation,Birmingham,tree,copt-gpu,39,215650.0,213590.0,215650.0,8311,1801,0,665,779,9,7,True,3.008,0.102,0.023,3.325,377.002
transportation,Birmingham,tree,copt-gpu,40,215650.0,213590.0,215650.0,8135,1798,0,565,741,5,8,True,3.074,0.104,0.025,3.387,380.389
transportation,Birmingham,tree,copt-gpu,41,215650.0,213600.0,215650.0,7984,1797,0,509,660,2,3,True,3.009,0.102,0.024,3.304,383.693
transportation,Birmingham,tree,copt-gpu,42,215650.0,213600.0,215650.0,7724,1806,0,465,725,11,2,True,2.882,0.103,0.024,3.177,386.87
transportation,Birmingham,tree,copt-gpu,43,215650.0,213600.0,215650.0,7384,1808,0,357,697,6,4,True,2.886,0.1,0.023,3.165,390.035
transportation,Birmingham,tree,copt-gpu,44,215650.0,213600.0,215650.0,7274,1808,0,334,444,5,5,True,2.832,0.1,0.021,3.095,393.13
transportation,Birmingham,tree,copt-gpu,45,215650.0,213600.0,215650.0,6814,1801,0,178,638,1,8,True,2.812,0.102,0.021,3.068,396.198
transportation,Birmingham,tree,copt-gpu,46,215650.0,213600.0,215650.0,6616,1796,0,132,330,6,11,True,2.615,0.097,0.021,2.854,399.052
transportation,Birmingham,tree,copt-gpu,47,215650.0,213600.0,215650.0,6396,1797,0,86,306,2,1,True,2.53,0.103,0.019,2.759,401.811
transportation,Birmingham,tree,copt-gpu,48,215650.0,213600.0,215650.0,6262,1798,0,67,201,5,4,True,2.411,0.102,0.019,2.636,404.448
transportation,Birmingham,tree,copt-gpu,49,215650.0,213600.0,215650.0,6119,1789,0,23,166,3,12,True,2.427,0.1,0.018,2.641,407.089
transportation,Birmingham,tree,copt-gpu,50,215650.0,213600.0,215650.0,5987,1791,0,24,156,9,7,True,2.284,0.099,0.017,2.493,409.582
transportation,Birmingham,tree,copt-gpu,51,215650.0,213600.0,215650.0,5945,1792,0,57,99,4,3,True,2.238,0.101,0.017,2.453,412.035
transportation,Birmingham,tree,copt-gpu,52,215650.0,213600.0,215650.0,5936,1791,0,24,33,7,8,True,2.239,0.095,0.017,2.44,414.475
transportation,Birmingham,tree,copt-gpu,53,215650.0,213600.0,215650.0,5925,1797,0,19,30,7,1,True,2.204,0.097,0.016,2.404,416.879
transportation,Birmingham,tree,copt-gpu,54,215650.0,213600.0,215650.0,5679,1794,0,6,252,1,4,True,2.251,0.096,0.016,2.449,419.328
transportation,Birmingham,tree,copt-gpu,55,215650.0,213600.0,215650.0,5672,1791,0,4,11,1,4,True,2.113,0.094,0.016,2.306,421.634
transportation,Birmingham,tree,copt-gpu,56,215650.0,213600.0,215650.0,5585,1783,0,20,107,1,9,True,2.075,0.098,0.012,2.269,423.903
transportation,Birmingham,tree,copt-gpu,57,215650.0,213610.0,215650.0,5559,1780,0,7,33,1,4,True,1.995,0.1,0.011,2.187,426.09
transportation,Birmingham,tree,copt-gpu,58,215650.0,213610.0,215640.0,5562,1775,0,23,20,2,7,True,1.985,0.103,0.012,2.184,428.274
transportation,Birmingham,tree,copt-gpu,59,215650.0,213610.0,215650.0,5564,1768,0,10,8,0,7,True,1.969,0.099,0.01,2.151,430.425
transportation,Birmingham,tree,copt-gpu,60,215650.0,213610.0,215650.0,5572,1767,0,11,3,0,1,True,1.921,0.104,0.011,2.107,432.532
transportation,Birmingham,tree,copt-gpu,61,215650.0,213610.0,215650.0,5473,1765,0,6,105,0,2,True,1.962,0.101,0.008,2.148,434.679
transportation,Birmingham,tree,copt-gpu,62,215650.0,213610.0,215650.0,5435,1764,0,4,42,0,1,True,1.907,0.105,0.008,2.093,436.772
transportation,Birmingham,tree,copt-gpu,63,215650.0,213610.0,215650.0,5344,1764,0,15,106,1,1,True,1.913,0.106,0.008,2.11,438.882
transportation,Birmingham,tree,copt-gpu,64,215650.0,213610.0,215650.0,5323,1763,0,3,24,1,2,True,1.867,0.111,0.008,2.062,440.944
transportation,Birmingham,tree,copt-gpu,65,215650.0,213610.0,215640.0,5288,1765,0,18,53,2,0,True,1.857,0.105,0.008,2.033,442.976
transportation,Birmingham,tree,copt-gpu,66,215650.0,213610.0,215650.0,5288,1765,0,0,0,0,0,True,1.849,0.205,0.008,2.063,445.039
transportation,Birmingham,tree,cuopt,1,inf,210080.0,1831.8,1796,898,898,0,0,0,0,True,0.47,0.185,0.006,0.661,0.661
transportation,Birmingham,tree,cuopt,2,inf,210080.0,18243.0,1796,898,886,0,0,0,0,True,0.047,0.172,0.006,0.226,0.886
transportation,Birmingham,tree,cuopt,3,inf,210080.0,116720.0,1796,1216,246,0,0,318,0,True,0.045,0.17,0.009,0.225,1.111
transportation,Birmingham,tree,cuopt,4,inf,210080.0,238600.0,2680,1456,360,884,0,240,0,True,0.212,0.095,0.007,0.426,1.537
transportation,Birmingham,tree,cuopt,5,inf,210080.0,570750.0,3578,1508,453,898,0,52,0,True,0.256,0.099,0.009,0.473,2.01
transportation,Birmingham,tree,cuopt,6,inf,210080.0,1336800.0,4471,1646,347,898,5,138,0,True,0.456,0.092,0.014,0.697,2.707
transportation,Birmingham,tree,cuopt,7,inf,210080.0,2444800.0,5369,1800,308,898,0,154,0,True,0.791,0.093,0.016,1.002,3.709
transportation,Birmingham,tree,cuopt,8,inf,210080.0,3998300.0,6267,1948,250,898,0,148,0,True,1.08,0.09,0.019,1.295,5.004
transportation,Birmingham,tree,cuopt,9,inf,210080.0,5576100.0,7067,2103,190,898,98,257,102,True,1.999,0.089,0.027,2.268,7.272
transportation,Birmingham,tree,cuopt,10,inf,210080.0,3958300.0,7475,2190,148,898,490,163,76,True,2.753,0.094,0.028,3.026,10.298
transportation,Birmingham,tree,cuopt,11,inf,210080.0,3080600.0,7821,2305,74,898,552,137,22,True,2.722,0.098,0.027,2.993,13.291
transportation,Birmingham,tree,cuopt,12,inf,210080.0,1411900.0,8098,2458,32,898,621,193,40,True,3.423,0.1,0.034,3.713,17.003
transportation,Birmingham,tree,cuopt,13,inf,210080.0,221250.0,8444,2483,0,898,552,78,53,True,4.382,0.099,0.028,4.669,21.672
transportation,Birmingham,tree,cuopt,14,inf,210080.0,219730.0,8896,2481,0,898,446,60,62,True,3.035,0.094,0.026,3.314,24.987
transportation,Birmingham,tree,cuopt,15,inf,210080.0,218690.0,9314,2396,0,898,480,28,113,True,2.815,0.094,0.027,3.101,28.088
transportation,Birmingham,tree,cuopt,16,inf,210550.0,217860.0,9643,2367,0,898,569,27,56,True,2.638,0.097,0.027,2.929,31.017
transportation,Birmingham,tree,cuopt,17,inf,211130.0,217270.0,9856,2338,0,898,685,43,72,True,2.554,0.098,0.029,2.846,33.863
transportation,Birmingham,tree,cuopt,18,inf,211630.0,216950.0,9845,2250,0,898,909,33,121,True,2.424,0.1,0.029,2.713,36.576
transportation,Birmingham,tree,cuopt,19,inf,212300.0,216650.0,9770,2174,0,898,973,32,108,True,2.499,0.102,0.032,2.796,39.372
transportation,Birmingham,tree,cuopt,20,inf,212600.0,216400.0,9581,2123,0,898,1087,22,73,True,2.25,0.104,0.029,2.554,41.926
transportation,Birmingham,tree,cuopt,21,inf,212880.0,216190.0,9558,2087,0,897,920,26,62,True,2.04,0.102,0.028,2.332,44.258
transportation,Birmingham,tree,cuopt,22,inf,212980.0,216050.0,9880,2031,0,897,575,5,61,True,1.991,0.103,0.027,2.281,46.539
transportation,Birmingham,tree,cuopt,23,inf,213130.0,215950.0,10337,1980,0,897,440,14,65,True,2.022,0.106,0.031,2.336,48.875
transportation,Birmingham,tree,cuopt,24,inf,213220.0,215880.0,10700,1942,0,896,533,15,53,True,2.003,0.101,0.029,2.309,51.184
transportation,Birmingham,tree,cuopt,25,inf,213300.0,215820.0,11273,1900,0,896,323,17,59,True,2.104,0.1,0.03,2.417,53.601
transportation,Birmingham,tree,cuopt,26,inf,213350.0,215780.0,11756,1897,0,897,414,20,23,True,1.937,0.098,0.033,2.251,55.852
transportation,Birmingham,tree,cuopt,27,inf,213420.0,215750.0,11613,1887,0,896,1039,12,22,True,2.056,0.096,0.033,2.361,58.213
transportation,Birmingham,tree,cuopt,28,inf,213450.0,215720.0,11493,1868,0,895,1015,8,27,True,1.917,0.099,0.033,2.225,60.438
transportation,Birmingham,tree,cuopt,29,inf,213490.0,215700.0,12109,1857,0,894,278,11,22,True,1.831,0.095,0.033,2.137,62.575
transportation,Birmingham,tree,cuopt,30,inf,213520.0,215690.0,12489,1853,0,889,509,17,21,True,2.01,0.097,0.034,2.326,64.901
transportation,Birmingham,tree,cuopt,31,inf,213530.0,215670.0,13072,1857,0,884,301,13,9,True,2.144,0.102,0.036,2.475,67.376
transportation,Birmingham,tree,cuopt,32,inf,213560.0,215670.0,13714,1854,0,871,229,7,10,True,2.219,0.104,0.038,2.566,69.941
transportation,Birmingham,tree,cuopt,33,inf,213570.0,215660.0,14497,1842,0,866,83,5,17,True,2.267,0.101,0.039,2.619,72.56
transportation,Birmingham,tree,cuopt,34,inf,213570.0,215660.0,15261,1826,0,848,84,5,21,True,2.552,0.1,0.041,2.91,75.471
transportation,Birmingham,tree,cuopt,35,inf,213580.0,215650.0,16055,1822,0,819,25,7,11,True,2.435,0.098,0.041,2.797,78.268
transportation,Birmingham,tree,cuopt,36,inf,213590.0,215650.0,16760,1819,0,764,59,11,14,True,2.786,0.096,0.043,3.144,81.412
transportation,Birmingham,tree,cuopt,37,inf,213590.0,215650.0,17448,1811,0,707,19,2,10,True,2.718,0.098,0.043,3.077,84.49
transportation,Birmingham,tree,cuopt,38,inf,213590.0,215650.0,17968,1805,0,645,125,4,10,True,2.766,0.095,0.045,3.124,87.613
transportation,Birmingham,tree,cuopt,39,inf,213590.0,215650.0,18501,1797,0,555,22,6,14,True,2.86,0.095,0.047,3.216,90.829
transportation,Birmingham,tree,cuopt,40,inf,213590.0,215650.0,18956,1801,0,460,5,9,5,True,2.889,0.094,0.047,3.238,94.067
transportation,Birmingham,tree,cuopt,41,inf,213600.0,215650.0,19175,1802,0,381,162,3,2,True,3.149,0.094,0.043,3.481,97.547
transportation,Birmingham,tree,cuopt,42,215650.0,213600.0,215650.0,19423,1795,0,253,5,0,7,True,3.156,0.097,0.047,3.486,101.033
transportation,Birmingham,tree,cuopt,43,215650.0,213600.0,215650.0,19618,1797,0,195,0,6,4,True,3.029,0.096,0.046,3.21,104.243
transportation,Birmingham,tree,cuopt,44,215650.0,213600.0,215650.0,19722,1794,0,108,4,2,5,True,3.035,0.091,0.044,3.343,107.585
transportation,Birmingham,tree,cuopt,45,215650.0,213600.0,215650.0,19773,1790,0,52,1,3,7,True,3.2,0.092,0.028,3.485,111.07
transportation,Birmingham,tree,cuopt,46,215650.0,213600.0,215650.0,17534,1782,0,21,2260,0,8,True,3.112,0.105,0.01,3.427,114.497
transportation,Birmingham,tree,cuopt,47,215650.0,213600.0,215650.0,17552,1778,0,19,1,0,4,True,2.793,0.108,0.012,3.055,117.551
transportation,Birmingham,tree,cuopt,48,215650.0,213600.0,215650.0,17587,1774,0,42,7,0,4,True,2.79,0.109,0.01,3.06,120.611
transportation,Birmingham,tree,cuopt,49,215650.0,213600.0,215650.0,17207,1770,0,44,424,2,6,True,2.721,0.111,0.01,2.987,123.598
transportation,Birmingham,tree,cuopt,50,215650.0,213600.0,215650.0,17219,1768,0,12,0,0,2,True,2.652,0.103,0.012,2.779,126.377
transportation,Birmingham,tree,cuopt,51,215650.0,213600.0,215650.0,17222,1765,0,5,2,0,3,True,2.606,0.09,0.009,2.844,129.221
transportation,Birmingham,tree,cuopt,52,215650.0,213600.0,215650.0,17225,1765,0,4,1,0,0,True,2.719,0.101,0.005,2.952,132.173
transportation,Birmingham,tree,cuopt,53,215650.0,213600.0,215650.0,17227,1765,0,2,0,0,0,True,2.544,0.104,0.005,2.653,134.826
transportation,Birmingham,tree,cuopt,54,215650.0,213600.0,215650.0,17228,1764,0,1,0,0,1,True,2.572,0.102,0.004,2.688,137.514
transportation,Birmingham,tree,cuopt,55,215650.0,213600.0,215650.0,17231,1761,0,3,0,0,3,True,2.626,0.101,0.004,2.743,140.257
transportation,Birmingham,tree,cuopt,56,215650.0,213600.0,215650.0,16794,1761,0,27,464,0,0,True,2.569,0.102,0.004,2.809,143.066
transportation,Birmingham,tree,cuopt,57,215650.0,213600.0,215650.0,16802,1761,0,8,0,0,0,True,2.489,0.108,0.005,2.603,145.668
transportation,Birmingham,tree,cuopt,58,215650.0,213600.0,215650.0,16802,1761,0,2,2,0,0,True,2.421,0.104,0.005,2.653,148.321
transportation,Birmingham,tree,cuopt,59,215650.0,213600.0,215650.0,16800,1761,0,2,4,0,0,True,2.579,0.108,0.003,2.817,151.138
transportation,Birmingham,tree,cuopt,60,215650.0,213600.0,215650.0,16801,1761,0,1,0,0,0,True,2.556,0.107,0.003,2.666,153.804
transportation,Birmingham,tree,cuopt,61,215650.0,213600.0,215650.0,16802,1760,0,1,0,0,1,True,2.434,0.099,0.003,2.546,156.35
transportation,Birmingham,tree,cuopt,62,215650.0,213600.0,215650.0,16802,1760,0,0,0,0,0,True,2.605,0.192,0.003,2.8,159.15
transportation,Birmingham,tree,highs,1,inf,210080.0,1831.8,1796,898,898,0,0,0,0,True,0.015,0.181,0.003,0.2,0.2
transportation,Birmingham,tree,highs,2,inf,210080.0,18243.0,1796,898,886,0,0,0,0,True,0.015,0.181,0.003,0.199,0.4
transportation,Birmingham,tree,highs,3,inf,210080.0,116720.0,1796,1216,246,0,0,318,0,True,0.013,0.183,0.009,0.206,0.605
transportation,Birmingham,tree,highs,4,inf,210080.0,238600.0,2680,1456,360,884,0,240,0,True,1.448,0.105,0.008,1.674,2.279
transportation,Birmingham,tree,highs,5,inf,210080.0,571220.0,3578,1509,452,898,0,53,0,True,2.41,0.125,0.011,2.658,4.938
transportation,Birmingham,tree,highs,6,inf,210080.0,1336900.0,4470,1650,347,898,6,141,0,True,4.517,0.11,0.017,4.778,9.716
transportation,Birmingham,tree,highs,7,inf,210080.0,2445000.0,5368,1809,310,898,0,159,0,True,7.735,0.11,0.025,7.981,17.697
transportation,Birmingham,tree,highs,8,inf,210080.0,4028000.0,6266,1968,254,898,0,159,0,True,11.903,0.108,0.034,12.16,29.858
transportation,Birmingham,tree,highs,9,inf,210080.0,5868000.0,7055,2079,191,898,109,214,103,True,32.752,0.11,0.042,33.059,62.916
transportation,Birmingham,tree,highs,10,inf,210080.0,4546900.0,7350,2126,154,898,603,127,80,True,47.416,0.105,0.045,47.72,110.636
transportation,Birmingham,tree,highs,11,inf,210080.0,3488200.0,7734,2267,87,898,514,165,24,True,62.468,0.103,0.047,62.775,173.41
transportation,Birmingham,tree,highs,12,inf,210080.0,1675600.0,7998,2446,33,898,634,229,50,True,135.741,0.104,0.051,136.051,309.461
transportation,Birmingham,tree,highs,13,inf,210080.0,227760.0,8288,2491,1,898,608,100,55,True,149.177,0.102,0.038,149.485,458.946
transportation,Birmingham,tree,highs,14,inf,210080.0,219460.0,8588,2456,0,898,598,35,70,True,119.558,0.102,0.028,119.846,578.792
transportation,Birmingham,tree,highs,15,inf,210080.0,218530.0,8808,2409,0,898,678,34,81,True,123.112,0.1,0.029,123.411,702.203
transportation,Birmingham,tree,highs,16,inf,210400.0,217800.0,8955,2380,0,898,751,24,53,True,109.95,0.1,0.029,110.244,812.447
transportation,Birmingham,tree,highs,17,inf,211350.0,217240.0,9004,2343,0,898,849,40,77,True,91.097,0.099,0.032,91.394,903.841
transportation,Birmingham,tree,highs,18,inf,211490.0,216880.0,8754,2238,0,898,1148,42,147,True,100.141,0.099,0.032,100.439,1004.28
transportation,Birmingham,tree,highs,19,inf,212220.0,216640.0,8494,2166,0,898,1158,21,93,True,76.346,0.098,0.029,76.641,1080.922
transportation,Birmingham,tree,highs,20,inf,212650.0,216380.0,8421,2100,0,898,971,17,83,True,62.406,0.097,0.027,62.696,1143.618
transportation,Birmingham,tree,highs,21,inf,212780.0,216180.0,8380,2055,0,898,939,19,64,True,63.105,0.098,0.031,63.391,1207.009
transportation,Birmingham,tree,highs,22,inf,213050.0,216050.0,8403,2029,0,898,875,25,51,True,60.638,0.099,0.029,60.925,1267.934
transportation,Birmingham,tree,highs,23,inf,213060.0,215940.0,8469,1995,0,896,830,20,54,True,51.154,0.102,0.034,51.451,1319.385
transportation,Birmingham,tree,highs,24,inf,213250.0,215870.0,8429,1940,0,898,938,10,65,True,47.381,0.102,0.029,47.674,1367.059
transportation,Birmingham,tree,highs,25,inf,213310.0,215810.0,8412,1910,0,895,912,15,45,True,42.223,0.106,0.031,42.521,1409.58
transportation,Birmingham,tree,highs,26,inf,213350.0,215770.0,8420,1903,0,897,889,25,32,True,45.643,0.106,0.033,45.937,1455.517
transportation,Birmingham,tree,highs,27,inf,213430.0,215740.0,8474,1895,0,896,842,14,22,True,40.572,0.101,0.028,40.858,1496.375
transportation,Birmingham,tree,highs,28,inf,213480.0,215720.0,8525,1875,0,894,843,9,29,True,40.452,0.105,0.03,40.739,1537.114
transportation,Birmingham,tree,highs,29,inf,213510.0,215700.0,8546,1861,0,892,871,15,29,True,33.301,0.103,0.03,33.596,1570.71
transportation,Birmingham,tree,highs,30,inf,213520.0,215690.0,8589,1865,0,891,848,16,12,True,32.272,0.099,0.029,32.552,1603.262
transportation,Birmingham,tree,highs,31,inf,213540.0,215680.0,8649,1853,0,887,827,3,15,True,28.463,0.102,0.029,28.752,1632.014
transportation,Birmingham,tree,highs,32,inf,213560.0,215670.0,8627,1844,0,888,910,10,19,True,29.577,0.101,0.029,29.864,1661.878
transportation,Birmingham,tree,highs,33,inf,213560.0,215660.0,8614,1838,0,879,892,5,11,True,29.836,0.1,0.03,30.123,1692.002
transportation,Birmingham,tree,highs,34,inf,213570.0,215660.0,8635,1825,0,871,850,8,21,True,29.352,0.101,0.029,29.638,1721.639
transportation,Birmingham,tree,highs,35,inf,213580.0,215650.0,8630,1824,0,848,853,6,7,True,31.691,0.101,0.036,31.98,1753.619
transportation,Birmingham,tree,highs,36,inf,213580.0,215650.0,8660,1821,0,823,793,8,11,True,31.029,0.098,0.03,31.31,1784.929
transportation,Birmingham,tree,highs,37,inf,213580.0,215650.0,8683,1822,0,786,763,5,4,True,31.009,0.099,0.03,31.285,1816.214
transportation,Birmingham,tree,highs,38,inf,213590.0,215650.0,8600,1815,0,764,847,5,12,True,31.297,0.097,0.031,31.573,1847.787
transportation,Birmingham,tree,highs,39,inf,213590.0,215650.0,8423,1816,0,666,843,4,3,True,27.475,0.096,0.028,27.741,1875.529
transportation,Birmingham,tree,highs,40,inf,213590.0,215650.0,8274,1811,0,590,739,2,7,True,29.854,0.097,0.034,30.112,1905.641
transportation,Birmingham,tree,highs,41,inf,213600.0,215650.0,7998,1810,0,448,724,3,4,True,26.362,0.101,0.03,26.61,1932.251
transportation,Birmingham,tree,highs,42,inf,213600.0,215650.0,7780,1803,0,402,620,2,9,True,26.493,0.093,0.026,26.721,1958.972
transportation,Birmingham,tree,highs,43,inf,213600.0,215650.0,7565,1801,0,338,553,4,6,True,26.428,0.096,0.029,26.652,1985.623
transportation,Birmingham,tree,highs,44,inf,213600.0,215650.0,7307,1803,0,237,495,6,4,True,24.428,0.104,0.027,24.647,2010.27
transportation,Birmingham,tree,highs,45,inf,213600.0,215650.0,7162,1796,0,140,285,1,8,True,26.349,0.104,0.026,26.553,2036.823
transportation,Birmingham,tree,highs,46,inf,213600.0,215650.0,6676,1795,0,123,609,5,6,True,22.665,0.102,0.026,22.87,2059.693
transportation,Birmingham,tree,highs,47,inf,213600.0,215650.0,6357,1802,0,73,392,10,3,True,20.144,0.105,0.026,20.339,2080.033
transportation,Birmingham,tree,highs,48,215650.0,213600.0,215650.0,6175,1796,0,16,198,0,6,True,21.109,0.103,0.019,21.286,2101.319
transportation,Birmingham,tree,highs,49,215650.0,213600.0,215650.0,6116,1800,0,29,88,7,3,True,18.844,0.107,0.02,19.023,2120.341
transportation,Birmingham,tree,highs,50,215650.0,213600.0,215650.0,6051,1798,0,8,73,2,4,True,17.438,0.103,0.021,17.613,2137.954
transportation,Birmingham,tree,highs,51,215650.0,213600.0,215650.0,6017,1800,0,5,39,4,2,True,19.877,0.105,0.019,20.051,2158.005
transportation,Birmingham,tree,highs,52,215650.0,213600.0,215650.0,6003,1795,0,5,19,0,5,True,17.879,0.108,0.017,18.051,2176.056
transportation,Birmingham,tree,highs,53,215650.0,213600.0,215640.0,6017,1785,0,23,9,3,13,True,17.692,0.111,0.019,17.874,2193.93
transportation,Birmingham,tree,highs,54,215650.0,213600.0,215650.0,5982,1789,0,19,54,4,0,True,19.187,0.103,0.015,19.354,2213.284
transportation,Birmingham,tree,highs,55,215650.0,213610.0,215650.0,5908,1782,0,4,78,0,7,True,19.631,0.111,0.013,19.803,2233.087
transportation,Birmingham,tree,highs,56,215650.0,213610.0,215650.0,5920,1781,0,24,12,1,2,True,18.278,0.115,0.015,18.456,2251.543
transportation,Birmingham,tree,highs,57,215650.0,213610.0,215650.0,5919,1777,0,3,4,0,4,True,17.899,0.106,0.013,18.064,2269.607
transportation,Birmingham,tree,highs,58,215650.0,213610.0,215650.0,5829,1777,0,4,94,0,0,True,16.066,0.113,0.013,16.239,2285.847
transportation,Birmingham,tree,highs,59,215650.0,213610.0,215650.0,5749,1773,0,7,87,0,4,True,17.664,0.114,0.014,17.839,2303.686
transportation,Birmingham,tree,highs,60,215650.0,213610.0,215640.0,5782,1771,0,35,2,2,4,True,14.556,0.104,0.014,14.723,2318.408
transportation,Birmingham,tree,highs,61,215650.0,213610.0,215650.0,5767,1771,0,25,40,0,0,True,14.72,0.108,0.005,14.879,2333.287
transportation,Birmingham,tree,highs,62,215650.0,213610.0,215650.0,5745,1770,0,14,36,0,1,True,15.784,0.107,0.005,15.942,2349.23
transportation,Birmingham,tree,highs,63,215650.0,213610.0,215650.0,5759,1770,0,23,9,0,0,True,16.543,0.128,0.005,16.72,2365.95
transportation,Birmingham,tree,highs,64,215650.0,213610.0,215650.0,5760,1770,0,1,0,0,0,True,16.047,0.108,0.005,16.161,2382.11
transportation,Birmingham,tree,highs,65,215650.0,213610.0,215650.0,5760,1770,0,0,0,0,0,True,15.576,0.196,0.005,15.777,2397.887
transportation,Birmingham,tree,mosek,1,inf,210080.0,1831.8,1796,898,898,0,0,0,0,True,0.012,0.192,0.003,0.207,0.207
transportation,Birmingham,tree,mosek,2,inf,210080.0,18243.0,1796,898,886,0,0,0,0,True,0.001,0.194,0.003,0.197,0.404
transportation,Birmingham,tree,mosek,3,inf,210080.0,116720.0,1796,1216,246,0,0,318,0,True,0.001,0.193,0.008,0.202,0.607
transportation,Birmingham,tree,mosek,4,inf,210080.0,238600.0,2680,1456,360,884,0,240,0,True,0.187,0.097,0.007,0.41,1.016
transportation,Birmingham,tree,mosek,5,inf,210080.0,571050.0,3578,1508,452,898,0,52,0,True,0.447,0.101,0.01,0.679,1.695
transportation,Birmingham,tree,mosek,6,inf,210080.0,1337300.0,4471,1650,347,898,5,142,0,True,0.693,0.096,0.016,0.952,2.647
transportation,Birmingham,tree,mosek,7,inf,210080.0,2440500.0,5369,1812,308,898,0,162,0,True,1.421,0.103,0.023,1.672,4.319
transportation,Birmingham,tree,mosek,8,inf,210080.0,4015200.0,6267,1945,265,898,0,133,0,True,2.058,0.101,0.025,2.314,6.633
transportation,Birmingham,tree,mosek,9,inf,210080.0,5879700.0,7066,2159,174,898,99,317,103,True,2.88,0.106,0.04,3.201,9.835
transportation,Birmingham,tree,mosek,10,inf,210080.0,4428800.0,7425,2230,147,898,539,150,79,True,4.493,0.103,0.039,4.808,14.643
transportation,Birmingham,tree,mosek,11,inf,210080.0,4954900.0,7781,2299,127,898,542,100,31,True,4.098,0.103,0.044,4.424,19.067
transportation,Birmingham,tree,mosek,12,inf,210080.0,1408700.0,8068,2486,39,898,611,230,43,True,7.012,0.106,0.049,7.355,26.422
