sweep,family,instance,formulation,solver,arm,rep,commodities,sources,per_source,iterations,columns,objective,lower_bound,optimal,exit,t_tot,t_lp,t_pr,t_sp,bounded_enabled,cut,priced,cut_rate_pct,per_price_us
intermodal_tree,intermodal,SBT-56295-0,tree,copt-cpu,off,rep3,56269,56269,1.0,10,58750,1447869.0,1447747.2042,1,gap,51.419,0.598,47.305,3.49,0,0,171350,0.0,276.0723665013131
intermodal_tree,intermodal,SBT-56295-0,tree,copt-cpu,on,rep1,56269,56269,1.0,10,58750,1447869.0,1447845.522451,1,gap,49.915,0.606,45.804,3.478,1,112303,171083,65.64240748642472,267.7296984504597
intermodal_tree,intermodal,SBT-56295-0,tree,copt-cpu,on,rep2,56269,56269,1.0,10,58750,1447869.0,1447845.522451,1,gap,50.142,0.583,46.047,3.488,1,112303,171083,65.64240748642472,269.150061665975
intermodal_tree,intermodal,SBT-56295-0,tree,copt-cpu,on,rep3,56269,56269,1.0,10,58750,1447869.0,1447845.522451,1,gap,49.859,0.578,45.8,3.456,1,112303,171083,65.64240748642472,267.7063179860068
intermodal_tree,intermodal,SBT-56295-0,tree,copt-gpu,off,rep1,56269,56269,1.0,10,58750,1447869.0,1447747.2042,1,gap,55.196,2.327,49.351,3.494,0,0,171350,0.0,288.0128392179749
intermodal_tree,intermodal,SBT-56295-0,tree,copt-gpu,off,rep2,56269,56269,1.0,10,58750,1447869.0,1447747.2042,1,gap,53.019,2.373,47.174,3.448,0,0,171350,0.0,275.3078494309892
intermodal_tree,intermodal,SBT-56295-0,tree,copt-gpu,off,rep3,56269,56269,1.0,10,58750,1447869.0,1447747.2042,1,gap,56.297,2.368,50.35,3.554,0,0,171350,0.0,293.84301138021596
intermodal_tree,intermodal,SBT-56295-0,tree,copt-gpu,on,rep1,56269,56269,1.0,10,58750,1447869.0,1447845.522451,1,gap,52.112,2.327,46.323,3.438,1,112303,171083,65.64240748642472,270.7633137132269
intermodal_tree,intermodal,SBT-56295-0,tree,copt-gpu,on,rep2,56269,56269,1.0,10,58750,1447869.0,1447845.522451,1,gap,52.096,2.31,46.25,3.511,1,112303,171083,65.64240748642472,270.336620236961
intermodal_tree,intermodal,SBT-56295-0,tree,copt-gpu,on,rep3,56269,56269,1.0,10,58750,1447869.0,1447845.522451,1,gap,51.234,2.332,45.437,3.441,1,112303,171083,65.64240748642472,265.5845408369037
intermodal_tree,intermodal,SBT-6255-0,tree,copt-cpu,off,rep1,6251,6251,1.0,8,6747,160606.000003,160593.921669,1,gap,1.978,0.08,1.418,0.475,0,0,19164,0.0,73.99290336046754
intermodal_tree,intermodal,SBT-6255-0,tree,copt-cpu,off,rep2,6251,6251,1.0,8,6747,160606.000003,160593.921669,1,gap,1.9,0.078,1.345,0.473,0,0,19164,0.0,70.18367772907536
intermodal_tree,intermodal,SBT-6255-0,tree,copt-cpu,off,rep3,6251,6251,1.0,8,6747,160606.000003,160593.921669,1,gap,1.892,0.079,1.343,0.466,0,0,19164,0.0,70.07931538300981
intermodal_tree,intermodal,SBT-6255-0,tree,copt-cpu,on,rep1,6251,6251,1.0,8,6747,160606.000003,160605.166572,1,gap,1.878,0.077,1.331,0.466,1,12416,19164,64.78814443748695,69.45314130661657
intermodal_tree,intermodal,SBT-6255-0,tree,copt-cpu,on,rep2,6251,6251,1.0,8,6747,160606.000003,160605.166572,1,gap,1.884,0.078,1.329,0.472,1,12416,19164,64.78814443748695,69.34877896055103
intermodal_tree,intermodal,SBT-6255-0,tree,copt-cpu,on,rep3,6251,6251,1.0,8,6747,160606.000003,160605.166572,1,gap,1.881,0.08,1.331,0.466,1,12416,19164,64.78814443748695,69.45314130661657
intermodal_tree,intermodal,SBT-6255-0,tree,copt-gpu,off,rep1,6251,6251,1.0,8,6747,160606.000003,160593.921669,1,gap,3.602,1.625,1.471,0.502,0,0,19164,0.0,76.75850553120434
intermodal_tree,intermodal,SBT-6255-0,tree,copt-gpu,off,rep2,6251,6251,1.0,8,6747,160606.000003,160593.921669,1,gap,3.311,1.476,1.339,0.492,0,0,19164,0.0,69.87059069087873
intermodal_tree,intermodal,SBT-6255-0,tree,copt-gpu,off,rep3,6251,6251,1.0,8,6747,160606.000003,160593.921669,1,gap,3.454,1.518,1.439,0.493,0,0,19164,0.0,75.08870799415571
intermodal_tree,intermodal,SBT-6255-0,tree,copt-gpu,on,rep1,6251,6251,1.0,8,6747,160606.000003,160605.166572,1,gap,3.243,1.44,1.299,0.499,1,12416,19164,64.78814443748695,67.78334376956794
intermodal_tree,intermodal,SBT-6255-0,tree,copt-gpu,on,rep2,6251,6251,1.0,8,6747,160606.000003,160605.166572,1,gap,3.284,1.457,1.324,0.5,1,12416,19164,64.78814443748695,69.08787309538718
intermodal_tree,intermodal,SBT-6255-0,tree,copt-gpu,on,rep3,6251,6251,1.0,8,6747,160606.000003,160605.166572,1,gap,3.299,1.461,1.332,0.503,1,12416,19164,64.78814443748695,69.50532247964934
transportation_tree,transportation,Barcelona,tree,copt-gpu,off,rep1,7922,97,81.6701030927835,35,234,243.518425,243.43722,1,priced-out,7.794,7.69,0.049,0.013,0,0,3686,0.0,13.293543136190992
transportation_tree,transportation,Barcelona,tree,copt-gpu,off,rep2,7922,97,81.6701030927835,33,288,243.517311,243.439771,1,priced-out,6.858,6.766,0.044,0.012,0,0,3589,0.0,12.259682362775147
transportation_tree,transportation,Barcelona,tree,copt-gpu,off,rep3,7922,97,81.6701030927835,34,246,243.517939,243.434833,1,priced-out,7.321,7.217,0.051,0.013,0,0,3589,0.0,14.210086375034829
transportation_tree,transportation,Barcelona,tree,copt-gpu,on,rep1,7922,97,81.6701030927835,38,217,243.517071,243.408431,1,priced-out,8.018,7.909,0.053,0.016,1,2015,3977,50.6663314055821,13.326628111641941
transportation_tree,transportation,Barcelona,tree,copt-gpu,on,rep2,7922,97,81.6701030927835,34,254,243.519613,243.411417,1,priced-out,7.038,6.944,0.045,0.012,1,1759,3589,49.01086653663973,12.538311507383673
transportation_tree,transportation,Barcelona,tree,copt-gpu,on,rep3,7922,97,81.6701030927835,36,218,243.520077,243.412038,1,priced-out,7.492,7.393,0.047,0.012,1,1907,3783,50.40972772931536,12.424002114723764
transportation_tree,transportation,BerlinCenter,tree,copt-gpu,off,rep1,49688,865,57.442774566473986,32,5148,27529911.435895,27527209.64391,1,gap,15.831,13.591,1.621,0.153,0,0,31140,0.0,52.05523442517662
transportation_tree,transportation,BerlinCenter,tree,copt-gpu,off,rep2,49688,865,57.442774566473986,31,5222,27529700.79188,27527357.323118,1,gap,14.799,12.7,1.567,0.141,0,0,30275,0.0,51.7588769611891
transportation_tree,transportation,BerlinCenter,tree,copt-gpu,off,rep3,49688,865,57.442774566473986,32,5248,27529599.636449,27527365.769016,1,gap,15.339,13.24,1.535,0.141,0,0,31140,0.0,49.293513166345534
transportation_tree,transportation,BerlinCenter,tree,copt-gpu,on,rep1,49688,865,57.442774566473986,32,5322,27529425.244096,27526956.501589,1,gap,15.191,13.138,1.501,0.147,1,9320,31140,29.929351316634552,48.20166987797045
transportation_tree,transportation,BerlinCenter,tree,copt-gpu,on,rep2,49688,865,57.442774566473986,32,5322,27529425.243787,27526956.497144,1,gap,15.247,13.163,1.527,0.15,1,9320,31140,29.929351316634552,49.03660886319846
transportation_tree,transportation,BerlinCenter,tree,copt-gpu,on,rep3,49688,865,57.442774566473986,32,5202,27529280.112649,27527859.294555,1,gap,15.355,13.289,1.505,0.146,1,9275,31140,29.784842646114324,48.33012202954399
transportation_tree,transportation,ChicagoRegional,tree,copt-gpu,off,rep1,2297945,1771,1297.5409373235461,50,21829,5513156.278402,5512375.359842,1,priced-out,88.107,55.848,13.336,2.554,0,0,99176,0.0,134.4680164555941
transportation_tree,transportation,ChicagoRegional,tree,copt-gpu,off,rep2,2297945,1771,1297.5409373235461,50,21955,5513156.286848,5512374.797891,1,priced-out,85.049,53.908,13.549,2.48,0,0,99176,0.0,136.61571347906752
transportation_tree,transportation,ChicagoRegional,tree,copt-gpu,off,rep3,2297945,1771,1297.5409373235461,51,22103,5513156.284561,5512374.559594,1,priced-out,86.805,54.803,13.646,2.599,0,0,100947,0.0,135.1798468503274
transportation_tree,transportation,ChicagoRegional,tree,copt-gpu,on,rep1,2297945,1771,1297.5409373235461,48,21693,5513156.283108,5512373.374477,1,priced-out,78.755,49.839,12.194,2.303,1,21067,95634,22.028776376602462,127.50695359391011
transportation_tree,transportation,ChicagoRegional,tree,copt-gpu,on,rep2,2297945,1771,1297.5409373235461,51,21084,5513156.279552,5512374.45702,1,priced-out,85.452,55.175,12.695,2.503,1,23662,100947,23.44002298235708,125.75906168583514
transportation_tree,transportation,ChicagoRegional,tree,copt-gpu,on,rep3,2297945,1771,1297.5409373235461,48,20806,5513156.285931,5512373.254507,1,priced-out,79.735,51.009,12.095,2.316,1,21456,95634,22.43553547901374,126.47175690653951
transportation_tree,transportation,ChicagoSketch,tree,copt-gpu,off,rep1,93513,386,242.26165803108807,14,2722,6705940.401858,6705421.631723,1,gap,3.47,3.3,0.099,0.015,0,0,7334,0.0,13.498772838832833
transportation_tree,transportation,ChicagoSketch,tree,copt-gpu,off,rep2,93513,386,242.26165803108807,14,2722,6705940.401858,6705421.631723,1,gap,2.941,2.788,0.098,0.012,0,0,7334,0.0,13.362421598036542
transportation_tree,transportation,ChicagoSketch,tree,copt-gpu,off,rep3,93513,386,242.26165803108807,14,2722,6705940.401858,6705421.631723,1,gap,2.986,2.822,0.106,0.014,0,0,7334,0.0,14.453231524406872
transportation_tree,transportation,ChicagoSketch,tree,copt-gpu,on,rep1,93513,386,242.26165803108807,15,2532,6705868.864438,6705450.895762,1,gap,3.142,3.0,0.079,0.014,1,3680,7720,47.66839378238342,10.233160621761659
transportation_tree,transportation,ChicagoSketch,tree,copt-gpu,on,rep2,93513,386,242.26165803108807,14,2722,6705940.401858,6705422.025662,1,gap,2.897,2.767,0.075,0.011,1,3477,7334,47.409326424870464,10.226343059721843
transportation_tree,transportation,ChicagoSketch,tree,copt-gpu,on,rep3,93513,386,242.26165803108807,14,2722,6705940.401858,6705422.025662,1,gap,2.929,2.799,0.074,0.011,1,3477,7334,47.409326424870464,10.089991818925553
transportation_tree,transportation,Sydney,tree,copt-gpu,off,rep1,3343560,3257,1026.576604237028,25,12415,4968208.860484,4966458.164306,1,priced-out,72.401,24.889,28.472,2.276,0,0,97710,0.0,291.39289734929895
transportation_tree,transportation,Sydney,tree,copt-gpu,off,rep2,3343560,3257,1026.576604237028,24,13210,4968208.848142,4966458.832541,1,priced-out,70.786,24.613,27.764,2.207,0,0,94453,0.0,293.94513673467225
transportation_tree,transportation,Sydney,tree,copt-gpu,off,rep3,3343560,3257,1026.576604237028,25,12647,4968208.845097,4966458.608927,1,priced-out,72.543,25.386,27.941,2.391,0,0,97710,0.0,285.95844846996215
transportation_tree,transportation,Sydney,tree,copt-gpu,on,rep1,3343560,3257,1026.576604237028,25,12415,4968208.860484,4966458.364048,1,priced-out,69.822,24.782,26.486,2.259,1,28984,97710,29.663289325555215,271.067444478559
transportation_tree,transportation,Sydney,tree,copt-gpu,on,rep2,3343560,3257,1026.576604237028,25,12647,4968208.845097,4966458.791916,1,priced-out,70.051,25.344,26.139,2.252,1,28627,97710,29.297922423498107,267.5161191280319
transportation_tree,transportation,Sydney,tree,copt-gpu,on,rep3,3343560,3257,1026.576604237028,26,11996,4968208.833659,4966457.71484,1,priced-out,71.69,25.758,27.217,2.31,1,30378,100967,30.087058147711627,269.5633226697832
transportation_tree,transportation,Winnipeg,tree,copt-gpu,off,rep1,4345,135,32.18518518518518,38,390,420.167804,420.082003,1,priced-out,8.24,8.115,0.057,0.017,0,0,5535,0.0,10.29810298102981
transportation_tree,transportation,Winnipeg,tree,copt-gpu,off,rep2,4345,135,32.18518518518518,34,437,420.170948,420.076126,1,priced-out,7.283,7.17,0.053,0.013,0,0,4995,0.0,10.61061061061061
transportation_tree,transportation,Winnipeg,tree,copt-gpu,off,rep3,4345,135,32.18518518518518,36,389,420.168069,420.077562,1,priced-out,7.826,7.705,0.056,0.016,0,0,5265,0.0,10.63627730294397
transportation_tree,transportation,Winnipeg,tree,copt-gpu,on,rep1,4345,135,32.18518518518518,33,497,420.168948,420.020626,1,priced-out,7.11,6.998,0.053,0.013,1,1875,4860,38.58024691358025,10.905349794238683
transportation_tree,transportation,Winnipeg,tree,copt-gpu,on,rep2,4345,135,32.18518518518518,33,396,420.170432,420.015409,1,priced-out,7.133,7.025,0.051,0.013,1,2019,4860,41.54320987654321,10.493827160493828
transportation_tree,transportation,Winnipeg,tree,copt-gpu,on,rep3,4345,135,32.18518518518518,35,381,420.168527,420.012568,1,priced-out,7.692,7.576,0.055,0.014,1,2197,5130,42.826510721247566,10.721247563352826
